Stint Type,Island,Species,FirstName,LastName,Observer_Location,Date_Time_Start,Date_Time_End,Nest,Time_Arrive,Time_Depart,Provider,Recipient,Prey_Item_Code,Prey_Size_bill_lengths,Number_of_Items,Plot_Status
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/02/2007 08:15,07/02/2007 11:15,2,10:56,,UA,A,S,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/04/2007 07:08,07/04/2007 10:08,90,9:28,,UA,A,R,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,5,8:46,,UA,A,R,0.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,4,8:52,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,5,8:56,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,8:59,,UA,B,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,4,9:03,,UA,A,F,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,9:12,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,5,9:17,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,4,9:27,,UA,A,F,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,9:56,,UA,U,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,4,10:11,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,10:23,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,10:32,,UA,B,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/04/2007 08:15,07/04/2007 11:15,2,10:43,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,8:34,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,9:03,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,9:26,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,9:49,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,9:50,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,9:51,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,9:51,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,10:11,,UA,A,R,0.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,10:15,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,10:31,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,10:54,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,2,10:58,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,1,11:15,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,4,11:17,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/07/2007 08:30,07/07/2007 11:30,6,11:29,,UA,A,R,0.75,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,34,8:43,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,8:47,,UA,A,DR,1,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,9:14,,UA,B,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,9:24,,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,10:20,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,34,10:20,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,10:40,,UA,A,R,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,34,10:40,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,34,10:47,,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,10:48,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,11:33,,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,11:39,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,34,11:44,,UA,B,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/07/2007 08:40,07/07/2007 11:30,90,11:46,,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,7:31,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,34,7:34,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,34,7:45,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,34,7:54,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,8:02,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,8:07,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,34,8:10,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,8:39,,UA,B,U,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,8:56,,UA,B,R,3,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,9:40,,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,9:57,,UA,A,U,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/08/2007 07:25,07/08/2007 10:25,90,10:19,,UA,B,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,2,9:13,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,2,9:14,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,4,9:49,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,2,10:26,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,2,10:57,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,6,10:59,,UA,A,R,0.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,6,11:19,,UA,B,R,0.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,2,11:28,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/08/2007 09:10,07/08/2007 12:10,1,11:38,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/09/2007 07:25,07/09/2007 10:25,90,8:29,,UA,A,S,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/09/2007 07:25,07/09/2007 10:25,34,8:43,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/09/2007 07:25,07/09/2007 10:25,90,9:40,,UA,A,U,3,1,Outside Plot
Chick Provisioning,PMI,COTE,Seth,Sheldon,Generator,07/10/2007 11:45,07/10/2007 13:15,2,12:25,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,6,13:40,,UA,M,F,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,2,13:55,,UA,A,F,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,4,13:59,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,3,14:08,,UA,U,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,2,14:23,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,4,14:39,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,4,14:45,,UA,M,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,4,15:04,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,3,15:12,,UA,S,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,6,15:26,,UA,A,DR,0.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,8,15:41,,UA,U,S,0.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,4,15:48,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,3,16:01,,UA,U,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,3,16:02,,UA,U,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,6,16:11,,UA,A,F,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/12/2007 13:30,07/12/2007 16:30,8,16:21,,UA,U,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,90,13:41,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,90,13:48,,UA,A,U,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,90,14:06,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,34,14:11,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,34,14:17,,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,34,14:28,,UA,A,U,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,boathouse,07/12/2007 13:33,07/12/2007 16:33,90,15:04,,UA,A,S,3,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,94,7:33,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,90,7:48,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,8:24,,UA,A,R,2.75,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,8:27,,UA,B,U,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,8:31,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,94,8:37,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,35,8:43,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,8:54,,UA,B,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,9:05,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,90,9:06,,UA,A,R,3,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,35,9:38,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,35,9:42,,UA,U,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,35,9:51,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,34,10:04,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,186,10:06,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,34,10:22,,UA,A,R,3,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/13/2007 07:27,07/13/2007 10:34,34,10:22,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,2,11:48,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,2,12:18,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,4,12:24,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,3,12:26,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,3,12:26,,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,4,13:23,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,8,13:33,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/13/2007 13:30,07/13/2007 16:30,4,13:54,,UA,A,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,7:09,,UA,A,U,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,7:15,,UA,B,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,7:25,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,7:34,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,7:44,,UA,A,S,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,7:46,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,8:13,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,8:32,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,8:39,,UA,K,F,3.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,8:44,,UA,A,S,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,9:00,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,90,9:02,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,9:03,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,186,9:13,,UA,B,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/14/2007 07:27,07/14/2007 10:34,34,9:18,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,6,13:28,,UA,A,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,2,13:30,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,3,13:33,,UA,B,F,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,4,13:51,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,8,14:01,,UA,A,F,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,8,14:36,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,2,14:48,,UA,A,R,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,3,15:01,,UA,U,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,4,15:25,,UA,A,R,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,2,15:31,,UA,A,S,1,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/14/2007 13:25,07/14/2007 16:25,3,15:42,,UA,B,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,35,10:12,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,186,10:15,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,186,10:20,,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,186,10:29,,UA,B,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,186,10:38,,UA,B,R,U,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,90,10:39,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,35,10:50,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,34,10:59,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,90,11:08,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,90,11:08,,UA,A,R,3,1,Outside Plot
Chick Provisioning,PMI,COTE,David,Merrill,Boathouse,07/16/2007 09:54,07/16/2007 12:54,186,11:34,,UA,A,U,U,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,2,10:08,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,2,10:09,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,2,10:11,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,3,10:12,,UA,B,R,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,3,10:15,,UA,B,F,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,4,10:26,,UA,A,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,8,10:53,,UA,A,S,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,8,11:20,,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,2,11:20,,UA,A,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,6,11:23,,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,3,11:28,,UA,A,S,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,4,11:40,,UA,A,R,2.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,8,11:58,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,2,12:14,,UA,A,S,1.25,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,3,12:26,,UA,U,R,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,6,12:41,,UA,A,F,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/16/2007 13:25,07/16/2007 16:25,6,12:52,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,2,9:42,,UA,A,R,3,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,8,10:13,,UA,A,R,1.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,4,10:25,,UA,A,R,2.5,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,3,10:36,,UA,A,R,1.75,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,4,10:39,,UA,A,F,2,1,Outside Plot
Chick Provisioning,PMI,COTE,Lisa,Bates,Generator,07/17/2007 09:15,07/17/2007 12:15,6,11:09,,UA,A,R,2.25,1,Outside Plot
